user_id,gender,total_votes_received,opposite_votes_received,opposite_vote_ratio
1195449,M,12,1,0.08333333333333333
1195535,F,160,76,0.475
1195791,F,62,7,0.11290322580645161
1196099,M,319,129,0.4043887147335423
1196186,M,306,74,0.24183006535947713
1196637,M,156,28,0.1794871794871795
1196718,M,81,6,0.07407407407407407
1197049,F,86,29,0.3372093023255814
1197460,M,475,69,0.14526315789473684
1197539,F,166,0,0.0
1197582,M,155,8,0.05161290322580645
1197923,F,106,14,0.1320754716981132
1198097,M,84,37,0.44047619047619047
1198301,M,318,125,0.39308176100628933
1198322,M,414,63,0.15217391304347827
1198505,F,50,8,0.16
1198721,M,191,29,0.1518324607329843
1198919,M,101,38,0.37623762376237624
1199210,M,111,37,0.3333333333333333
1199252,M,24,3,0.125
1199354,F,525,182,0.3466666666666667
1199401,F,165,5,0.030303030303030304
1199454,M,145,53,0.36551724137931035
1199473,M,162,50,0.30864197530864196
1199582,F,38,5,0.13157894736842105
1199731,F,168,92,0.5476190476190477
1199938,F,340,175,0.5147058823529411
1199955,F,187,33,0.17647058823529413
1199964,M,72,9,0.125
1200035,M,241,75,0.3112033195020747
1200068,M,166,59,0.35542168674698793
1200353,M,367,55,0.14986376021798364
1200564,F,14,0,0.0
1200601,F,205,19,0.09268292682926829
1201068,M,191,16,0.08376963350785341
1201108,F,266,60,0.22556390977443608
1201282,F,342,35,0.1023391812865497
1201317,M,158,94,0.5949367088607594
1201645,F,185,28,0.15135135135135136
1201781,M,108,23,0.21296296296296297
1202464,F,111,34,0.3063063063063063
1202627,F,66,5,0.07575757575757576
1202665,F,38,3,0.07894736842105263
1202769,F,70,17,0.24285714285714285
1203090,F,169,1,0.005917159763313609
1203093,F,203,9,0.04433497536945813
1203119,F,243,27,0.1111111111111111
1203204,F,74,0,0.0
1203314,M,641,101,0.15756630265210608
1203705,M,193,64,0.3316062176165803
1203884,M,299,43,0.14381270903010032
1203910,F,74,2,0.02702702702702703
1204099,F,53,11,0.20754716981132076
1204169,F,423,94,0.2222222222222222
1204265,F,91,19,0.2087912087912088
1204715,M,124,38,0.3064516129032258
1204866,F,413,300,0.7263922518159807
1205259,M,178,47,0.2640449438202247
1205269,F,103,17,0.1650485436893204
1205405,M,440,123,0.27954545454545454
1205589,M,348,28,0.08045977011494253
1205729,M,355,180,0.5070422535211268
1205872,M,93,40,0.43010752688172044
1205997,F,79,6,0.0759493670886076
1206280,M,145,54,0.3724137931034483
1206406,F,89,4,0.0449438202247191
1206529,F,558,409,0.7329749103942652
1206537,M,103,18,0.17475728155339806
1206668,M,1046,420,0.40152963671128106
1206675,M,222,11,0.04954954954954955
1206970,M,188,22,0.11702127659574468
1207022,F,316,75,0.23734177215189872
1207026,M,299,144,0.4816053511705686
1207066,F,510,183,0.3588235294117647
1207076,F,506,107,0.21146245059288538
1207079,F,368,160,0.43478260869565216
1207119,F,341,137,0.40175953079178883
1207131,F,211,29,0.13744075829383887
1207182,M,437,91,0.20823798627002288
1207183,F,462,116,0.2510822510822511
1207194,M,253,58,0.22924901185770752
1207322,F,497,125,0.2515090543259557
1207467,M,659,156,0.23672230652503792
1207596,F,194,44,0.2268041237113402
1207606,M,334,174,0.5209580838323353
1207784,M,932,207,0.22210300429184548
1208240,M,365,77,0.21095890410958903
1208374,M,286,87,0.3041958041958042
1208383,F,144,57,0.3958333333333333
1208433,M,428,106,0.24766355140186916
1208621,F,101,15,0.1485148514851485
1208640,F,366,91,0.24863387978142076
1208656,M,93,8,0.08602150537634409
1208675,F,360,59,0.1638888888888889
1208878,M,604,171,0.28311258278145696
1208983,F,320,145,0.453125
1208984,F,168,7,0.041666666666666664
1209015,M,410,66,0.16097560975609757
1209311,F,300,118,0.3933333333333333
1209492,F,381,120,0.31496062992125984
1209502,F,31,15,0.4838709677419355
1209545,F,63,4,0.06349206349206349
1209582,F,447,179,0.4004474272930649
1209773,F,383,119,0.31070496083550914
1209776,M,196,75,0.3826530612244898
1209858,M,299,68,0.22742474916387959
1210144,F,407,160,0.3931203931203931
1210259,F,55,4,0.07272727272727272
1210380,M,304,145,0.4769736842105263
1210417,F,387,130,0.3359173126614987
1210507,M,270,59,0.21851851851851853
1210569,F,310,121,0.3903225806451613
1210589,F,401,65,0.16209476309226933
1210670,M,121,30,0.24793388429752067
1210808,F,564,317,0.5620567375886525
1210828,M,275,44,0.16
1210892,M,493,132,0.26774847870182555
1210903,M,252,58,0.23015873015873015
1210910,F,463,136,0.2937365010799136
1210960,F,126,5,0.03968253968253968
1210976,F,448,126,0.28125
1211020,M,160,28,0.175
1211188,M,351,85,0.24216524216524216
1211299,F,318,154,0.48427672955974843
1211331,F,129,2,0.015503875968992248
1211694,M,203,22,0.10837438423645321
1211750,F,296,53,0.17905405405405406
1212252,M,399,196,0.49122807017543857
1212293,F,284,73,0.25704225352112675
1212340,F,238,65,0.27310924369747897
1212341,F,682,265,0.3885630498533724
1212356,F,125,4,0.032
1212373,F,217,95,0.4377880184331797
1212401,F,320,134,0.41875
1212407,M,54,22,0.4074074074074074
1212442,M,243,71,0.29218106995884774
1212580,F,514,59,0.11478599221789883
1212889,M,236,39,0.1652542372881356
1212910,M,326,64,0.19631901840490798
1213218,F,62,10,0.16129032258064516
1213287,F,253,116,0.45849802371541504
1213498,M,230,89,0.3869565217391304
1213605,M,58,16,0.27586206896551724
1213853,M,373,33,0.08847184986595175
1213893,F,224,57,0.2544642857142857
1213990,M,415,235,0.5662650602409639
1214232,M,11,10,0.9090909090909091
1214479,F,371,117,0.31536388140161725
1214540,M,131,6,0.04580152671755725
1214735,M,436,187,0.4288990825688073
1214760,M,290,37,0.12758620689655173
1214817,F,298,47,0.15771812080536912
1214956,F,287,89,0.31010452961672474
1214972,F,63,15,0.23809523809523808
1215069,M,446,73,0.16367713004484305
1215117,F,237,46,0.1940928270042194
1215261,F,277,10,0.036101083032490974
1215281,F,42,1,0.023809523809523808
1215437,F,191,35,0.18324607329842932
1215604,M,483,134,0.2774327122153209
1215629,M,424,55,0.12971698113207547
1215784,M,414,149,0.35990338164251207
1215870,M,462,42,0.09090909090909091
1216247,F,596,307,0.5151006711409396
1216357,F,117,32,0.27350427350427353
1216445,F,63,6,0.09523809523809523
1216568,F,134,50,0.373134328358209
1216576,F,298,28,0.09395973154362416
1216620,F,13,2,0.15384615384615385
1216746,M,290,32,0.1103448275862069
1216931,F,197,11,0.05583756345177665
1216944,M,251,79,0.3147410358565737
1216979,F,127,56,0.4409448818897638
1217035,M,318,139,0.4371069182389937
1217163,M,213,31,0.14553990610328638
1217210,F,29,0,0.0
1217505,M,139,7,0.050359712230215826
1217588,M,390,97,0.24871794871794872
1217590,M,501,220,0.43912175648702595
1217699,F,229,33,0.14410480349344978
1217921,F,409,64,0.15647921760391198
1217928,M,126,45,0.35714285714285715
1218100,M,180,104,0.5777777777777777
1218109,M,0,0,0.0
1218170,F,329,112,0.3404255319148936
1218708,F,116,23,0.19827586206896552
1218919,F,308,48,0.15584415584415584
1219032,M,236,20,0.0847457627118644
1219318,M,267,35,0.13108614232209737
1219348,F,250,113,0.452
1219402,M,146,46,0.3150684931506849
1219706,F,154,32,0.2077922077922078
1219952,M,78,9,0.11538461538461539
1219972,M,231,29,0.12554112554112554
1220102,M,360,53,0.14722222222222223
1220230,F,169,42,0.2485207100591716
1220250,F,265,84,0.3169811320754717
1220441,F,89,2,0.02247191011235955
1220531,F,183,111,0.6065573770491803
1220776,F,354,99,0.2796610169491525
1220941,F,181,4,0.022099447513812154
1221293,M,543,106,0.19521178637200737
1221459,M,596,183,0.3070469798657718
1221550,M,228,22,0.09649122807017543
1221561,F,329,149,0.45288753799392095
1221729,M,99,21,0.21212121212121213
1222057,F,441,176,0.39909297052154197
1222107,F,313,50,0.1597444089456869
1222311,F,305,43,0.14098360655737704
1222468,F,243,11,0.04526748971193416
1222499,M,368,80,0.21739130434782608
1222699,M,172,67,0.38953488372093026
1222710,F,62,4,0.06451612903225806
1222794,F,182,54,0.2967032967032967
1223070,F,213,37,0.17370892018779344
1223180,M,362,192,0.5303867403314917
1223322,F,466,183,0.3927038626609442
1223609,F,236,33,0.13983050847457626
1223705,F,425,219,0.5152941176470588
1223740,F,447,160,0.3579418344519016
1223815,F,472,64,0.13559322033898305
1223907,F,203,12,0.059113300492610835
1223920,F,382,40,0.10471204188481675
1223982,F,477,86,0.18029350104821804
1224054,F,306,100,0.32679738562091504
1224067,F,220,54,0.24545454545454545
1224313,F,499,234,0.46893787575150303
1224497,M,579,144,0.24870466321243523
1224535,M,427,95,0.2224824355971897
1224615,F,597,76,0.1273031825795645
1224745,M,24,3,0.125
1224782,F,61,13,0.21311475409836064
1225065,M,402,85,0.21144278606965175
1225310,F,54,4,0.07407407407407407
1225646,F,140,45,0.32142857142857145
1225718,F,293,83,0.2832764505119454
1225930,M,67,18,0.26865671641791045
1225963,M,506,34,0.06719367588932806
1226040,M,169,42,0.2485207100591716
1226104,M,119,62,0.5210084033613446
1226213,M,28,19,0.6785714285714286
1226301,F,190,49,0.2578947368421053
1226544,M,93,5,0.053763440860215055
1226850,F,537,148,0.2756052141527002
1227249,M,454,101,0.22246696035242292
1227266,M,605,203,0.33553719008264465
1227536,M,126,32,0.25396825396825395
1227682,F,456,69,0.1513157894736842
1227876,M,109,32,0.29357798165137616
1228033,M,421,43,0.1021377672209026
1228050,F,142,0,0.0
1228138,M,237,30,0.12658227848101267
1228225,M,886,289,0.3261851015801354
1228359,M,380,185,0.4868421052631579
1228389,M,13,9,0.6923076923076923
1228528,M,260,130,0.5
1228769,M,534,134,0.250936329588015
1228792,M,405,69,0.17037037037037037
1228800,F,286,72,0.2517482517482518
1228869,F,311,55,0.17684887459807075
1229020,M,115,21,0.1826086956521739
1229639,M,168,32,0.19047619047619047
1229716,M,232,95,0.40948275862068967
1229979,M,378,53,0.1402116402116402
1230037,M,232,71,0.30603448275862066
1230264,F,702,68,0.09686609686609686
1231232,M,595,161,0.27058823529411763
1231522,F,542,266,0.4907749077490775
1231910,M,64,29,0.453125
1232271,M,112,23,0.20535714285714285
1232586,F,73,44,0.6027397260273972
1232693,M,29,11,0.3793103448275862
1232749,F,284,78,0.2746478873239437
1233029,M,24,10,0.4166666666666667
1233225,F,575,124,0.21565217391304348
1233233,F,103,20,0.1941747572815534
1233482,F,300,19,0.06333333333333334
1233543,M,135,52,0.3851851851851852
1233969,M,137,61,0.44525547445255476
1234051,F,92,8,0.08695652173913043
1234185,F,198,39,0.19696969696969696
1234196,M,181,33,0.18232044198895028
1234199,F,264,147,0.5568181818181818
1234231,M,107,32,0.29906542056074764
1234279,M,398,179,0.44974874371859297
1234413,F,199,67,0.33668341708542715
1234530,F,179,32,0.1787709497206704
1234577,F,23,1,0.043478260869565216
1234804,M,89,21,0.23595505617977527
1234993,M,137,51,0.3722627737226277
1235019,F,676,311,0.46005917159763315
1235142,M,407,174,0.4275184275184275
1235186,M,312,39,0.125
1235393,F,186,79,0.42473118279569894
1235549,M,571,164,0.287215411558669
1235550,M,82,6,0.07317073170731707
1235555,F,89,20,0.2247191011235955
1235674,M,9,3,0.3333333333333333
1235698,M,513,126,0.24561403508771928
1235802,F,184,52,0.2826086956521739
1236004,F,349,74,0.21203438395415472
1236057,F,167,41,0.24550898203592814
1236128,M,343,78,0.22740524781341107
1236519,F,337,1,0.002967359050445104
1236790,M,143,19,0.13286713286713286
1236900,M,812,224,0.27586206896551724
1236930,M,211,101,0.4786729857819905
1237036,M,328,213,0.649390243902439
1237054,F,209,78,0.37320574162679426
1237206,M,23,3,0.13043478260869565
1237215,F,411,119,0.2895377128953771
1237618,M,0,0,0.0
1237811,F,82,7,0.08536585365853659
1237853,M,295,50,0.1694915254237288
1237907,M,265,158,0.5962264150943396
1237933,M,112,17,0.15178571428571427
1238029,F,788,168,0.2131979695431472
1238114,F,304,115,0.3782894736842105
1238177,F,18,0,0.0
1238254,F,336,99,0.29464285714285715
1238349,M,416,124,0.2980769230769231
1238377,F,351,40,0.11396011396011396
1238477,F,52,0,0.0
1238518,M,43,4,0.09302325581395349
1238616,F,194,81,0.4175257731958763
1238815,M,538,102,0.1895910780669145
1238986,M,216,91,0.4212962962962963
1239001,F,196,22,0.11224489795918367
1239309,M,119,9,0.07563025210084033
1239496,M,535,111,0.20747663551401868
1239501,F,410,148,0.36097560975609755
1239519,F,85,38,0.4470588235294118
1239617,F,434,116,0.2672811059907834
1239641,F,374,45,0.12032085561497326
1239798,M,599,35,0.05843071786310518
1240227,M,129,42,0.32558139534883723
1240511,F,257,40,0.1556420233463035
1240777,F,69,5,0.07246376811594203
1240867,F,215,6,0.027906976744186046
1240947,M,116,15,0.12931034482758622
1241056,F,7,7,1.0
1241874,F,9,0,0.0
1241988,M,248,49,0.1975806451612903
1242327,M,647,197,0.3044822256568779
1242356,F,240,8,0.03333333333333333
1242462,F,101,28,0.27722772277227725
1242668,F,54,13,0.24074074074074073
1242882,F,225,26,0.11555555555555555
1243220,F,388,151,0.38917525773195877
1243279,M,25,4,0.16
1243339,F,199,6,0.03015075376884422
1243371,M,136,84,0.6176470588235294
1243397,M,444,168,0.3783783783783784
1244086,F,119,2,0.01680672268907563
1244498,M,138,132,0.9565217391304348
1244572,F,271,76,0.28044280442804426
1244883,M,145,16,0.1103448275862069
1245000,F,119,44,0.3697478991596639
1245108,M,224,9,0.04017857142857143
1245216,M,21,2,0.09523809523809523
1245624,F,129,27,0.20930232558139536
1246364,F,261,75,0.28735632183908044
1246578,F,178,29,0.16292134831460675
1246875,F,481,72,0.1496881496881497
1246919,F,460,246,0.5347826086956522
1247669,M,113,46,0.40707964601769914
1247936,M,450,32,0.07111111111111111
1248056,M,344,19,0.055232558139534885
1248121,M,149,36,0.24161073825503357
1248207,F,218,31,0.14220183486238533
1248644,F,132,9,0.06818181818181818
1248947,M,93,14,0.15053763440860216
1249219,F,416,134,0.32211538461538464
1249576,M,452,86,0.1902654867256637
1249809,M,527,155,0.29411764705882354
1249918,F,33,4,0.12121212121212122
1250603,F,132,9,0.06818181818181818
1250642,F,506,287,0.567193675889328
1250786,F,70,59,0.8428571428571429
1250841,F,213,32,0.15023474178403756
1251362,F,212,59,0.2783018867924528
1251391,F,94,34,0.3617021276595745
1251559,M,128,13,0.1015625
1251834,M,178,63,0.3539325842696629
1251933,M,358,126,0.35195530726256985
1251949,M,232,85,0.36637931034482757
1252462,F,81,2,0.024691358024691357
1252474,F,101,16,0.15841584158415842
1253264,M,366,172,0.46994535519125685
1253539,F,30,5,0.16666666666666666
1253570,M,94,29,0.30851063829787234
1253640,F,75,32,0.4266666666666667
1254178,M,43,14,0.32558139534883723
1254374,F,301,89,0.2956810631229236
1254465,M,234,98,0.4188034188034188
1254762,F,202,87,0.4306930693069307
1254978,M,558,166,0.2974910394265233
1255512,M,239,9,0.03765690376569038
1256046,M,193,45,0.23316062176165803
1256398,M,137,6,0.043795620437956206
1256460,M,322,112,0.34782608695652173
1256461,F,604,176,0.2913907284768212
1256576,M,316,40,0.12658227848101267
1256702,M,126,6,0.047619047619047616
1256861,F,41,11,0.2682926829268293
1256911,M,32,4,0.125
1257010,M,331,159,0.48036253776435045
1257126,F,370,58,0.15675675675675677
1257201,M,357,128,0.3585434173669468
1257457,F,266,39,0.14661654135338345
1257612,M,251,135,0.5378486055776892
1257737,F,353,123,0.34844192634560905
1257766,F,385,145,0.37662337662337664
1257994,M,461,95,0.20607375271149675
1258333,M,13,1,0.07692307692307693
1258604,M,279,75,0.26881720430107525
1259186,M,322,191,0.593167701863354
1259284,F,130,22,0.16923076923076924
1259413,F,325,191,0.5876923076923077
1259519,M,165,78,0.4727272727272727
1259580,F,125,48,0.384
1260087,F,170,34,0.2
1260221,F,438,228,0.5205479452054794
1260297,M,282,10,0.03546099290780142
1260565,F,632,299,0.47310126582278483
1260618,F,346,123,0.3554913294797688
1260879,F,416,134,0.32211538461538464
1260936,F,29,19,0.6551724137931034
1261096,M,63,20,0.31746031746031744
1261250,M,412,139,0.33737864077669905
1261984,F,132,15,0.11363636363636363
1262080,F,313,116,0.3706070287539936
1262226,M,168,37,0.22023809523809523
1262430,M,63,22,0.3492063492063492
1262497,F,320,64,0.2
1262720,M,85,18,0.21176470588235294
1262762,F,90,42,0.4666666666666667
1263081,F,122,23,0.1885245901639344
1263245,M,107,30,0.2803738317757009
1263347,M,102,17,0.16666666666666666
1263417,F,351,39,0.1111111111111111
1263612,F,122,5,0.040983606557377046
1263636,F,492,236,0.4796747967479675
1263892,F,159,35,0.22012578616352202
1264229,M,138,10,0.07246376811594203
1264290,F,82,0,0.0
1264572,F,300,142,0.47333333333333333
1264854,F,58,14,0.2413793103448276
1264860,F,88,9,0.10227272727272728
1264920,M,199,32,0.16080402010050251
1264939,M,147,9,0.061224489795918366
1265186,F,410,157,0.3829268292682927
1265494,M,293,113,0.3856655290102389
1265827,F,261,63,0.2413793103448276
1265883,F,53,3,0.05660377358490566
1266106,F,75,0,0.0
1266116,M,494,92,0.1862348178137652
1266131,M,78,18,0.23076923076923078
1266162,F,279,67,0.24014336917562723
1266278,M,68,25,0.36764705882352944
1266543,F,176,72,0.4090909090909091
1266705,M,108,26,0.24074074074074073
1266861,F,97,6,0.061855670103092786
1266873,F,240,86,0.35833333333333334
1266990,F,437,114,0.2608695652173913
1267449,M,261,93,0.3563218390804598
1267841,M,412,95,0.23058252427184467
1268220,F,364,125,0.3434065934065934
1268712,F,155,17,0.10967741935483871
1268794,F,256,14,0.0546875
1268896,F,296,27,0.09121621621621621
1269015,F,163,48,0.294478527607362
1269047,M,400,132,0.33
1269125,F,69,31,0.4492753623188406
1269240,M,220,50,0.22727272727272727
1269408,F,279,44,0.15770609318996415
1269455,F,295,54,0.18305084745762712
1269631,M,130,36,0.27692307692307694
1269894,M,321,115,0.3582554517133956
1269967,M,98,20,0.20408163265306123
1270029,F,35,8,0.22857142857142856
1270083,M,292,88,0.3013698630136986
1270088,F,171,45,0.2631578947368421
1270621,M,151,35,0.23178807947019867
1270677,M,67,39,0.582089552238806
1271030,F,80,7,0.0875
1271075,M,411,89,0.21654501216545013
1271136,M,213,22,0.10328638497652583
1271255,F,207,20,0.0966183574879227
1271555,M,468,162,0.34615384615384615
1271613,M,140,83,0.5928571428571429
1271615,M,86,31,0.36046511627906974
1271661,M,64,19,0.296875
1271892,F,65,29,0.4461538461538462
1272157,F,418,159,0.3803827751196172
1272288,F,539,250,0.46382189239332094
1272367,F,351,73,0.20797720797720798
1272717,M,228,52,0.22807017543859648
1272969,F,383,194,0.5065274151436031
1273086,F,103,56,0.5436893203883495
1273168,M,105,42,0.4
1273268,F,163,19,0.1165644171779141
1273533,M,229,40,0.17467248908296942
1273609,F,124,19,0.1532258064516129
1273703,F,145,32,0.2206896551724138
1273790,M,386,107,0.2772020725388601
1273829,F,260,84,0.3230769230769231
1273845,F,26,0,0.0
1273882,M,41,19,0.4634146341463415
1273966,F,12,0,0.0
1274008,F,197,54,0.27411167512690354
1274017,F,5,0,0.0
1274018,F,168,4,0.023809523809523808
1274054,M,86,31,0.36046511627906974
1274312,F,525,140,0.26666666666666666
1274364,M,324,38,0.11728395061728394
1274398,F,132,71,0.5378787878787878
1274601,F,138,5,0.036231884057971016
1274718,F,149,14,0.09395973154362416
1274784,F,185,24,0.12972972972972974
1274942,F,152,56,0.3684210526315789
1275061,M,216,41,0.18981481481481483
1275100,M,57,16,0.2807017543859649
1275122,M,205,43,0.2097560975609756
1275126,M,284,66,0.2323943661971831
1275127,M,56,27,0.48214285714285715
1275168,M,172,47,0.27325581395348836
1275177,M,108,35,0.32407407407407407
1275246,M,347,54,0.15561959654178675
1275326,M,449,109,0.24276169265033407
1275457,M,251,89,0.3545816733067729
1275462,M,391,98,0.2506393861892583
1275465,M,240,81,0.3375
1275493,M,319,154,0.4827586206896552
1275497,F,339,10,0.029498525073746312
1275510,M,194,36,0.18556701030927836
1275523,F,288,102,0.3541666666666667
1275678,M,46,15,0.32608695652173914
1275680,M,274,16,0.058394160583941604
1275698,M,130,4,0.03076923076923077
1275747,F,107,22,0.205607476635514
1275804,F,20,2,0.1
1275849,M,218,83,0.38073394495412843
1276003,F,362,61,0.1685082872928177
1276125,F,240,2,0.008333333333333333
1276177,F,279,33,0.11827956989247312
1276247,F,327,21,0.06422018348623854
1276276,M,73,9,0.1232876712328767
1276296,M,295,132,0.44745762711864406
1276308,M,92,18,0.1956521739130435
1276459,M,154,27,0.17532467532467533
1276479,M,185,52,0.2810810810810811
1276480,M,81,21,0.25925925925925924
1276612,M,153,15,0.09803921568627451
1276682,M,88,50,0.5681818181818182
1276724,F,18,0,0.0
1276745,F,73,33,0.4520547945205479
1276756,F,283,161,0.568904593639576
1276928,F,288,80,0.2777777777777778
1276950,F,299,41,0.13712374581939799
1276961,F,34,0,0.0
1277046,F,364,144,0.3956043956043956
1277083,M,69,12,0.17391304347826086
1277110,M,333,144,0.43243243243243246
1277131,M,110,25,0.22727272727272727
1277231,F,221,75,0.3393665158371041
1277339,M,174,23,0.13218390804597702
1277677,F,46,17,0.3695652173913043
1277854,F,46,5,0.10869565217391304
1277972,F,191,16,0.08376963350785341
1278023,F,205,22,0.1073170731707317
1278165,F,133,43,0.3233082706766917
1278190,F,97,16,0.16494845360824742
1278286,F,111,10,0.09009009009009009
1278292,M,178,25,0.1404494382022472
1278445,M,93,29,0.3118279569892473
1278736,M,145,9,0.06206896551724138
1278808,F,65,25,0.38461538461538464
1278844,F,20,0,0.0
1278900,M,237,30,0.12658227848101267
1278994,F,200,114,0.57
1279001,F,126,20,0.15873015873015872
1279070,F,72,1,0.013888888888888888
1279189,M,214,12,0.056074766355140186
1279506,M,58,11,0.1896551724137931
1279509,M,92,20,0.21739130434782608
1279657,F,300,82,0.2733333333333333
1279808,F,67,19,0.2835820895522388
1279850,M,9,0,0.0
1279868,F,171,1,0.005847953216374269
1280023,F,82,10,0.12195121951219512
1280070,F,212,59,0.2783018867924528
1280100,M,61,38,0.6229508196721312
1280110,F,294,132,0.4489795918367347
1280137,F,158,16,0.10126582278481013
1280436,F,33,22,0.6666666666666666
1280454,F,137,56,0.40875912408759124
1280545,M,353,21,0.059490084985835696
1280828,F,162,26,0.16049382716049382
1281046,F,510,33,0.06470588235294118
1281093,F,41,12,0.2926829268292683
1281099,F,256,70,0.2734375
1281268,F,103,5,0.04854368932038835
1281274,M,75,17,0.22666666666666666
1281685,M,350,51,0.1457142857142857
1281839,M,107,45,0.4205607476635514
1282037,M,135,21,0.15555555555555556
1282443,F,152,77,0.506578947368421
1282545,M,230,10,0.043478260869565216
1282787,M,253,47,0.1857707509881423
1283301,F,182,12,0.06593406593406594
1283319,F,242,46,0.19008264462809918
1283389,M,172,22,0.12790697674418605
1283652,F,43,11,0.2558139534883721
1283787,F,138,30,0.21739130434782608
1284139,F,258,134,0.5193798449612403
1284151,M,127,70,0.5511811023622047
1284264,M,274,138,0.5036496350364964
1284433,F,247,111,0.4493927125506073
1284675,M,114,32,0.2807017543859649
1284714,F,221,89,0.40271493212669685
1284861,M,100,29,0.29
1285023,F,94,35,0.3723404255319149
1285440,F,136,62,0.45588235294117646
1285797,M,65,31,0.47692307692307695
1286039,F,73,23,0.3150684931506849
1286163,M,161,72,0.4472049689440994
1286480,F,41,0,0.0
1286481,M,70,20,0.2857142857142857
1286873,M,4,1,0.25
1287575,F,317,52,0.1640378548895899
1287675,M,16,2,0.125
1287866,M,30,11,0.36666666666666664
1287948,M,113,44,0.3893805309734513
1287974,M,80,73,0.9125
1288294,M,163,29,0.17791411042944785
1288298,F,52,34,0.6538461538461539
1288814,F,111,48,0.43243243243243246
1289094,M,122,72,0.5901639344262295
1289602,M,88,14,0.1590909090909091
1289694,M,212,12,0.05660377358490566
1289797,F,25,2,0.08
1289953,F,46,1,0.021739130434782608
1290110,F,17,4,0.23529411764705882
1290223,M,109,18,0.1651376146788991
1290228,M,44,0,0.0
1290449,F,5,0,0.0
1291176,F,121,25,0.2066115702479339
1291203,M,94,25,0.26595744680851063
1291587,F,121,9,0.0743801652892562
1291813,M,92,14,0.15217391304347827
1291837,M,33,12,0.36363636363636365
1291939,M,199,19,0.09547738693467336
1292046,M,139,58,0.4172661870503597
1292049,M,47,1,0.02127659574468085
1292499,F,12,4,0.3333333333333333
1292570,F,161,48,0.2981366459627329
1292572,M,167,23,0.1377245508982036
1292705,M,4,1,0.25
1292742,M,336,64,0.19047619047619047
1293372,M,369,117,0.3170731707317073
1293409,F,75,10,0.13333333333333333
1294069,M,102,16,0.1568627450980392
1294161,M,171,31,0.18128654970760233
1294338,F,95,17,0.17894736842105263
1294486,F,91,12,0.13186813186813187
1294733,F,310,67,0.2161290322580645
1294747,F,71,10,0.14084507042253522
1295159,F,445,175,0.39325842696629215
1295255,M,240,46,0.19166666666666668
1295321,M,146,3,0.02054794520547945
1295989,F,58,57,0.9827586206896551
1296082,M,36,2,0.05555555555555555
1296100,M,107,11,0.102803738317757
1296261,F,285,26,0.0912280701754386
1296376,F,300,93,0.31
1296404,M,319,28,0.0877742946708464
1296603,M,33,6,0.18181818181818182
1296789,F,599,120,0.2003338898163606
1296982,M,132,40,0.30303030303030304
1297111,M,183,40,0.2185792349726776
1297196,M,97,5,0.05154639175257732
1297346,M,208,56,0.2692307692307692
1298003,M,418,57,0.13636363636363635
1298124,F,172,66,0.38372093023255816
1298418,F,254,17,0.06692913385826772
1298438,F,540,129,0.2388888888888889
1298802,F,220,23,0.10454545454545454
1298985,M,102,18,0.17647058823529413
1300950,M,231,36,0.15584415584415584
1301153,F,85,4,0.047058823529411764
1301204,F,239,57,0.2384937238493724
1301430,F,177,55,0.3107344632768362
1301546,F,123,17,0.13821138211382114
1301737,M,887,158,0.17812852311161217
1302118,M,43,10,0.23255813953488372
1302258,F,150,2,0.013333333333333334
1302570,M,458,245,0.5349344978165939
1302636,F,30,5,0.16666666666666666
1302677,F,172,48,0.27906976744186046
1302678,F,301,27,0.08970099667774087
1302781,F,129,50,0.3875968992248062
1302930,F,394,242,0.6142131979695431
1302957,M,221,37,0.167420814479638
1302971,F,213,32,0.15023474178403756
1303406,F,132,1,0.007575757575757576
1303458,M,391,175,0.4475703324808184
1303555,M,189,21,0.1111111111111111
1303556,F,221,69,0.31221719457013575
1303557,M,126,5,0.03968253968253968
1303659,F,384,101,0.2630208333333333
1303720,F,378,54,0.14285714285714285
1303729,F,307,93,0.30293159609120524
1303865,F,458,77,0.16812227074235808
1303869,M,169,34,0.20118343195266272
1304000,F,224,20,0.08928571428571429
1304189,F,104,13,0.125
1304304,M,226,58,0.25663716814159293
1304373,F,160,7,0.04375
1305165,F,296,30,0.10135135135135136
1305269,M,251,54,0.2151394422310757
1305360,M,222,124,0.5585585585585585
1305369,F,187,1,0.0053475935828877
1305376,F,194,49,0.25257731958762886
1305442,F,355,102,0.28732394366197184
1306341,M,348,184,0.5287356321839081
1306383,F,71,31,0.43661971830985913
1306441,F,44,5,0.11363636363636363
1306605,F,6,1,0.16666666666666666
1306868,F,234,81,0.34615384615384615
1306956,F,109,0,0.0
1307016,F,367,230,0.6267029972752044
1307227,M,179,78,0.43575418994413406
1307440,F,151,19,0.12582781456953643
1307693,M,180,19,0.10555555555555556
1307903,M,102,31,0.30392156862745096
1308228,M,99,35,0.35353535353535354
1308681,M,41,11,0.2682926829268293
1308691,M,223,27,0.1210762331838565
1309461,F,212,3,0.014150943396226415
1309841,M,68,20,0.29411764705882354
1310447,M,480,39,0.08125
1310703,M,159,48,0.3018867924528302
1311277,M,59,7,0.11864406779661017
1312569,M,234,30,0.1282051282051282
1313087,F,452,265,0.5862831858407079
1313097,M,41,7,0.17073170731707318
1313307,F,223,19,0.08520179372197309
1313671,M,237,84,0.35443037974683544
1313718,M,35,17,0.4857142857142857
1313741,F,27,13,0.48148148148148145
